id,payment_id,transaction_type,charge_id,invoice_id,transaction_id,payment_method,payment_time,total_price,tax,subtotal_price,charge_items,tax_lines,installment_months,currency,address
1asBHdM0wcN,1asBHdM0wcN,CHARGE,0105502000058-0101-50000A-01,0105502000058-0101-50000A-2025-02,7166006624472,CREDIT_CARD,2025-02-10 01:00:59.000000,9.0000,0.6800,8.3200,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":8.32,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":8.32,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqY5bKNUq""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.52},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.08},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.08}]",,USD,"{""firstName"" : ""Ko"", ""lastName"" : ""seungmin"", ""email"" : ""sko@tpcg.co.kr"", ""phone"" : ""+821023608756"", ""state"" : ""Texas"", ""city"" : ""Austin"", ""address1"" : ""11301 Lakeline Blvd, Austin, TX 78717"", ""address2"" : ""coway 11"", ""zipcode"" : ""78717""}"
1asBHeQigBv,1asBHeQigBv,CHARGE,0105502000055-0101-30000A-01,0105502000055-0101-30000A-2025-02,7166006853848,CREDIT_CARD,2025-02-10 01:01:13.000000,11.2500,0.8500,10.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqZx9CiK6""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.65},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.1},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.1}]",,USD,"{""firstName"" : ""Ko"", ""lastName"" : ""seungmin"", ""email"" : ""sko@tpcg.co.kr"", ""phone"" : ""+821023608756"", ""state"" : ""Texas"", ""city"" : ""Austin"", ""address1"" : ""11301 Lakeline Blvd, Austin, TX 78717"", ""address2"" : ""coway 11"", ""zipcode"" : ""78717""}"
1asBHemZnDH,1asBHemZnDH,CHARGE,0105502000054-0101-30000A-01,0105502000054-0101-30000A-2025-02,7166006919384,CREDIT_CARD,2025-02-10 01:01:17.000000,11.2500,0.8500,10.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqaupE0rd""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.65},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.1},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.1}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHfq98GZ,1asBHfq98GZ,CHARGE,0105502000044-0101-70000A-01,0105502000044-0101-70000A-2025-02,7166007312600,CREDIT_CARD,2025-02-10 01:01:30.000000,7.5400,0.5800,6.9600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnQEo7j6D""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHgvhfEJ,1asBHgvhfEJ,CHARGE,0105502000041-0101-30000A-01,0105502000041-0101-30000A-2025-02,7166007738584,CREDIT_CARD,2025-02-10 01:01:43.000000,12.5700,0.9700,11.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnSBJyq6c""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHheYHmy,1asBHheYHmy,CHARGE,0105502000038-0101-30000A-01,0105502000038-0101-30000A-2025-02,7166008131800,CREDIT_CARD,2025-02-10 01:01:52.000000,12.5700,0.9700,11.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnTVCP4Ps""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHikxc94,1asBHikxc94,CHARGE,0105502000033-0101-N0000A-01,0105502000033-0101-N0000A-2025-02,7166008426712,CREDIT_CARD,2025-02-10 01:02:04.000000,22.6100,1.7300,20.8800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":20.88,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":20.88,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnVynNdOO""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.31},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.21},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.21}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHkNjDKe,1asBHkNjDKe,CHARGE,0105501700068-0201-50000A-01,0105501700068-0201-50000A-2025-02,7166008983768,CREDIT_CARD,2025-02-10 01:02:30.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmjXxka27""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHkl0K0L,1asBHkl0K0L,CHARGE,0105501700068-0101-50000A-01,0105501700068-0101-50000A-2025-02,7166009114840,CREDIT_CARD,2025-02-10 01:02:34.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmiv9oXUa""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHl59qFE,1asBHl59qFE,CHARGE,0105501700067-0101-50000A-01,0105501700067-0101-50000A-2025-02,7166009180376,CREDIT_CARD,2025-02-10 01:02:38.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmk9Vcvo6""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHdgiiuj,1asBHdgiiuj,CHARGE,0105502000057-0101-50000A-01,0105502000057-0101-50000A-2025-02,7166006722776,CREDIT_CARD,2025-02-10 01:01:04.000000,9.0000,0.6800,8.3200,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":8.32,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":8.32,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqZ1VR55h""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.52},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.08},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.08}]",,USD,"{""firstName"" : ""Ko"", ""lastName"" : ""seungmin"", ""email"" : ""sko@tpcg.co.kr"", ""phone"" : ""+821023608756"", ""state"" : ""Texas"", ""city"" : ""Austin"", ""address1"" : ""11301 Lakeline Blvd, Austin, TX 78717"", ""address2"" : ""coway 11"", ""zipcode"" : ""78717""}"
1asBHe58E6f,1asBHe58E6f,CHARGE,0105502000056-0101-50000A-01,0105502000056-0101-50000A-2025-02,7166006788312,CREDIT_CARD,2025-02-10 01:01:09.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnOOvHmMF""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""Ko"", ""lastName"" : ""seungmin"", ""email"" : ""sko@tpcg.co.kr"", ""phone"" : ""+821023608756"", ""state"" : ""Texas"", ""city"" : ""Austin"", ""address1"" : ""11301 Lakeline Blvd, Austin, TX 78717"", ""address2"" : ""coway 11"", ""zipcode"" : ""78717""}"
1asBHf7ZAdh,1asBHf7ZAdh,CHARGE,0105502000052-0101-30000A-01,0105502000052-0101-30000A-2025-02,7166006984920,CREDIT_CARD,2025-02-10 01:01:22.000000,12.5700,0.9700,11.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnP1gfQj6""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]",,USD,"{""firstName"" : ""Ko"", ""lastName"" : ""seungmin"", ""email"" : ""sko@tpcg.co.kr"", ""phone"" : ""+821023608756"", ""state"" : ""Texas"", ""city"" : ""Austin"", ""address1"" : ""11301 Lakeline Blvd, Austin, TX 78717"", ""address2"" : ""coway 11"", ""zipcode"" : ""78717""}"
1asBHfUH53F,1asBHfUH53F,CHARGE,0105502000046-0101-50000A-01,0105502000046-0101-50000A-2025-02,7166007115992,CREDIT_CARD,2025-02-10 01:01:26.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnPfk5xmd""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""SW"", ""lastName"" : ""B"", ""email"" : ""sam362b@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""123"", ""zipcode"" : ""77099""}"
1asBHgAquZE,1asBHgAquZE,CHARGE,0105502000042-0301-50000A-01,0105502000042-0301-50000A-2025-02,7166007378136,CREDIT_CARD,2025-02-10 01:01:34.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnRaet4RN""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHgV0Pk8,1asBHgV0Pk8,CHARGE,0105502000042-0201-50000A-01,0105502000042-0201-50000A-2025-02,7166007509208,CREDIT_CARD,2025-02-10 01:01:38.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnQuISa0p""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHhHpQ7c,1asBHhHpQ7c,CHARGE,0105502000040-0101-70000A-01,0105502000040-0101-70000A-2025-02,7166008000728,CREDIT_CARD,2025-02-10 01:01:47.000000,7.5400,0.5800,6.9600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnSnWjQbR""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHi0g2g7,1asBHi0g2g7,CHARGE,0105502000037-0101-N0000A-01,0105502000037-0101-N0000A-2025-02,7166008164568,CREDIT_CARD,2025-02-10 01:01:56.000000,22.6100,1.7300,20.8800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":20.88,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":20.88,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnU749LHU""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.31},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.21},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.21}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHiQDwOE,1asBHiQDwOE,CHARGE,0105502000034-0101-50000A-01,0105502000034-0101-50000A-2025-02,7166008328408,CREDIT_CARD,2025-02-10 01:02:00.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnVJoc84R""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""Andy"", ""lastName"" : ""Cho"", ""email"" : ""kgzorro@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""12822 Crow Valley Ln"", ""zipcode"" : ""77099""}"
1asBHk3H8i8,1asBHk3H8i8,CHARGE,0105501700069-0101-50000A-01,0105501700069-0101-50000A-2025-02,7166008918232,CREDIT_CARD,2025-02-10 01:02:25.000000,10.0400,0.7600,9.2800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmiH1qQMW""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHlShamg,1asBHlShamg,CHARGE,0105501700066-0201-30000A-01,0105501700066-0201-30000A-2025-02,7166009245912,CREDIT_CARD,2025-02-10 01:02:42.000000,12.5700,0.9700,11.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmlLUyIzq""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHlnhuPs,1asBHlnhuPs,CHARGE,0105501700066-0101-30000A-01,0105501700066-0101-30000A-2025-02,7166009409752,CREDIT_CARD,2025-02-10 01:02:46.000000,12.5700,0.9700,11.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmklUTAwD""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHmaoVvU,1asBHmaoVvU,CHARGE,0105501700063-0101-30000A-01,0105501700063-0101-30000A-2025-02,7166009606360,CREDIT_CARD,2025-02-10 01:02:55.000000,12.5700,0.9700,11.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmmd62IGd""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]",,USD,"{""firstName"" : ""SUN"", ""lastName"" : ""IL"", ""email"" : ""bluenight1020@hanmail.net"", ""phone"" : ""+821065577307"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Lane"", ""address2"" : ""coway 15f a05"", ""zipcode"" : ""77099""}"
1asBHneNqzD,1asBHneNqzD,CHARGE,0105501700057-0101-70000A-01,0105501700057-0101-70000A-2025-02,7166009999576,CREDIT_CARD,2025-02-10 01:03:12.000000,7.5300,0.5700,6.9600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmrv0zW1G""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Hays County Tax"",""rate"":0.005,""price"":0.03},{""title"":""Buda City Tax"",""rate"":0.015,""price"":0.1}]",,USD,"{""firstName"" : ""Hwang"", ""lastName"" : ""SaeYoung"", ""email"" : ""hwang.sy@gsneotek.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln"", ""address2"" : ""test_hsy"", ""zipcode"" : ""77099""}"
1asBHo2Vl34,1asBHo2Vl34,CHARGE,0105501700054-0301-70000A-01,0105501700054-0301-70000A-2025-02,7166010163416,CREDIT_CARD,2025-02-10 01:03:16.000000,7.5400,0.5800,6.9600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmtmGTnCj""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]",,USD,"{""firstName"" : ""SW"", ""lastName"" : ""B"", ""email"" : ""sam362b@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""123"", ""zipcode"" : ""77099""}"
1asBHoO5GwH,1asBHoO5GwH,CHARGE,0105501700054-0201-70000A-01,0105501700054-0201-70000A-2025-02,7166010294488,CREDIT_CARD,2025-02-10 01:03:20.000000,7.5400,0.5800,6.9600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmt9WEXLj""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]",,USD,"{""firstName"" : ""SW"", ""lastName"" : ""B"", ""email"" : ""sam362b@gmail.com"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""123"", ""zipcode"" : ""77099""}"
