id,charge_id,invoice_id,payment_method,transaction_id,payment_time,last_name,first_name,address1,address2,zipcode,city,state,phone,email,remark,total_price,charge_items,card_number,card_type,installment_months,currency,payout_id,tax,tax_lines
1asBHcxbRQR,0105502000059-0101-70000A-01,0105502000059-0101-70000A-2025-02,CREDIT_CARD,7166006427864,2025-02-10 01:00:55.000000,seungmin,Ko,"11301 Lakeline Blvd, Austin, TX 78717",coway 11,78717,Austin,Texas,+821023608756,sko@tpcg.co.kr,,6.7500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.24,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.24,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqX80M1iN""}]",**** **** **** 4242,VISA,,USD,,0.5100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.39},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.06}]"
1asBHdM0wcN,0105502000058-0101-50000A-01,0105502000058-0101-50000A-2025-02,CREDIT_CARD,7166006624472,2025-02-10 01:00:59.000000,seungmin,Ko,"11301 Lakeline Blvd, Austin, TX 78717",coway 11,78717,Austin,Texas,+821023608756,sko@tpcg.co.kr,,9.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":8.32,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":8.32,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqY5bKNUq""}]",**** **** **** 4242,VISA,,USD,,0.6800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.52},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.08},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.08}]"
1asBHeQigBv,0105502000055-0101-30000A-01,0105502000055-0101-30000A-2025-02,CREDIT_CARD,7166006853848,2025-02-10 01:01:13.000000,seungmin,Ko,"11301 Lakeline Blvd, Austin, TX 78717",coway 11,78717,Austin,Texas,+821023608756,sko@tpcg.co.kr,,11.2500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqZx9CiK6""}]",**** **** **** 4242,VISA,,USD,,0.8500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.65},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.1},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.1}]"
1asBHemZnDH,0105502000054-0101-30000A-01,0105502000054-0101-30000A-2025-02,CREDIT_CARD,7166006919384,2025-02-10 01:01:17.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,11.2500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqaupE0rd""}]",**** **** **** 4242,VISA,,USD,,0.8500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.65},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.1},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.1}]"
1asBHfq98GZ,0105502000044-0101-70000A-01,0105502000044-0101-70000A-2025-02,CREDIT_CARD,7166007312600,2025-02-10 01:01:30.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,7.5400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnQEo7j6D""}]",**** **** **** 4242,VISA,,USD,,0.5800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]"
1asBHgvhfEJ,0105502000041-0101-30000A-01,0105502000041-0101-30000A-2025-02,CREDIT_CARD,7166007738584,2025-02-10 01:01:43.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,12.5700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnSBJyq6c""}]",**** **** **** 4242,VISA,,USD,,0.9700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]"
1asBHheYHmy,0105502000038-0101-30000A-01,0105502000038-0101-30000A-2025-02,CREDIT_CARD,7166008131800,2025-02-10 01:01:52.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,12.5700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnTVCP4Ps""}]",**** **** **** 4242,VISA,,USD,,0.9700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]"
1asBHikxc94,0105502000033-0101-N0000A-01,0105502000033-0101-N0000A-2025-02,CREDIT_CARD,7166008426712,2025-02-10 01:02:04.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,22.6100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":20.88,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":20.88,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnVynNdOO""}]",**** **** **** 4242,VISA,,USD,,1.7300,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.31},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.21},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.21}]"
1asBHkNjDKe,0105501700068-0201-50000A-01,0105501700068-0201-50000A-2025-02,CREDIT_CARD,7166008983768,2025-02-10 01:02:30.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmjXxka27""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHkl0K0L,0105501700068-0101-50000A-01,0105501700068-0101-50000A-2025-02,CREDIT_CARD,7166009114840,2025-02-10 01:02:34.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmiv9oXUa""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHl59qFE,0105501700067-0101-50000A-01,0105501700067-0101-50000A-2025-02,CREDIT_CARD,7166009180376,2025-02-10 01:02:38.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmk9Vcvo6""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHdgiiuj,0105502000057-0101-50000A-01,0105502000057-0101-50000A-2025-02,CREDIT_CARD,7166006722776,2025-02-10 01:01:04.000000,seungmin,Ko,"11301 Lakeline Blvd, Austin, TX 78717",coway 11,78717,Austin,Texas,+821023608756,sko@tpcg.co.kr,,9.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":8.32,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":8.32,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aPqZ1VR55h""}]",**** **** **** 4242,VISA,,USD,,0.6800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.52},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.08},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.08}]"
1asBHe58E6f,0105502000056-0101-50000A-01,0105502000056-0101-50000A-2025-02,CREDIT_CARD,7166006788312,2025-02-10 01:01:09.000000,seungmin,Ko,"11301 Lakeline Blvd, Austin, TX 78717",coway 11,78717,Austin,Texas,+821023608756,sko@tpcg.co.kr,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnOOvHmMF""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHf7ZAdh,0105502000052-0101-30000A-01,0105502000052-0101-30000A-2025-02,CREDIT_CARD,7166006984920,2025-02-10 01:01:22.000000,seungmin,Ko,"11301 Lakeline Blvd, Austin, TX 78717",coway 11,78717,Austin,Texas,+821023608756,sko@tpcg.co.kr,,12.5700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnP1gfQj6""}]",**** **** **** 4242,VISA,,USD,,0.9700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]"
1asBHfUH53F,0105502000046-0101-50000A-01,0105502000046-0101-50000A-2025-02,CREDIT_CARD,7166007115992,2025-02-10 01:01:26.000000,B,SW,"12822 Crow Valley Ln, Houston, TX 77099, USA",123,77099,Houston,Texas,12345678111,sam362b@gmail.com,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnPfk5xmd""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHgAquZE,0105502000042-0301-50000A-01,0105502000042-0301-50000A-2025-02,CREDIT_CARD,7166007378136,2025-02-10 01:01:34.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnRaet4RN""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHgV0Pk8,0105502000042-0201-50000A-01,0105502000042-0201-50000A-2025-02,CREDIT_CARD,7166007509208,2025-02-10 01:01:38.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnQuISa0p""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHhHpQ7c,0105502000040-0101-70000A-01,0105502000040-0101-70000A-2025-02,CREDIT_CARD,7166008000728,2025-02-10 01:01:47.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,7.5400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnSnWjQbR""}]",**** **** **** 4242,VISA,,USD,,0.5800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]"
1asBHi0g2g7,0105502000037-0101-N0000A-01,0105502000037-0101-N0000A-2025-02,CREDIT_CARD,7166008164568,2025-02-10 01:01:56.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,22.6100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":20.88,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":20.88,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnU749LHU""}]",**** **** **** 4242,VISA,,USD,,1.7300,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.31},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.21},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.21}]"
1asBHiQDwOE,0105502000034-0101-50000A-01,0105502000034-0101-50000A-2025-02,CREDIT_CARD,7166008328408,2025-02-10 01:02:00.000000,Cho,Andy,12822 Crow Valley Ln,12822 Crow Valley Ln,77099,Houston,Texas,12345678111,kgzorro@gmail.com,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNnVJoc84R""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHk3H8i8,0105501700069-0101-50000A-01,0105501700069-0101-50000A-2025-02,CREDIT_CARD,7166008918232,2025-02-10 01:02:25.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,10.0400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":9.28,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":9.28,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmiH1qQMW""}]",**** **** **** 4242,VISA,,USD,,0.7600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.58},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.09},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.09}]"
1asBHlShamg,0105501700066-0201-30000A-01,0105501700066-0201-30000A-2025-02,CREDIT_CARD,7166009245912,2025-02-10 01:02:42.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,12.5700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmlLUyIzq""}]",**** **** **** 4242,VISA,,USD,,0.9700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]"
1asBHlnhuPs,0105501700066-0101-30000A-01,0105501700066-0101-30000A-2025-02,CREDIT_CARD,7166009409752,2025-02-10 01:02:46.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,12.5700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmklUTAwD""}]",**** **** **** 4242,VISA,,USD,,0.9700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]"
1asBHmaoVvU,0105501700063-0101-30000A-01,0105501700063-0101-30000A-2025-02,CREDIT_CARD,7166009606360,2025-02-10 01:02:55.000000,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,Texas,+821065577307,bluenight1020@hanmail.net,,12.5700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":11.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":11.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmmd62IGd""}]",**** **** **** 4242,VISA,,USD,,0.9700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.73},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.12},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.12}]"
1asBHneNqzD,0105501700057-0101-70000A-01,0105501700057-0101-70000A-2025-02,CREDIT_CARD,7166009999576,2025-02-10 01:03:12.000000,SaeYoung,Hwang,12822 Crow Valley Ln,test_hsy,77099,Houston,Texas,12345678111,hwang.sy@gsneotek.com,,7.5300,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmrv0zW1G""}]",**** **** **** 4242,VISA,,USD,,0.5700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Hays County Tax"",""rate"":0.005,""price"":0.03},{""title"":""Buda City Tax"",""rate"":0.015,""price"":0.1}]"
1asBHo2Vl34,0105501700054-0301-70000A-01,0105501700054-0301-70000A-2025-02,CREDIT_CARD,7166010163416,2025-02-10 01:03:16.000000,B,SW,"12822 Crow Valley Ln, Houston, TX 77099, USA",123,77099,Houston,Texas,12345678111,sam362b@gmail.com,,7.5400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmtmGTnCj""}]",**** **** **** 4242,VISA,,USD,,0.5800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]"
1asBHoO5GwH,0105501700054-0201-70000A-01,0105501700054-0201-70000A-2025-02,CREDIT_CARD,7166010294488,2025-02-10 01:03:20.000000,B,SW,"12822 Crow Valley Ln, Houston, TX 77099, USA",123,77099,Houston,Texas,12345678111,sam362b@gmail.com,,7.5400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1aNmt9WEXLj""}]",**** **** **** 4242,VISA,,USD,,0.5800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.44},{""title"":""Austin City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Austin Mta Transit"",""rate"":0.01,""price"":0.07}]"
1asBHqZlX8A,0105434700001-0101-30000A-02,0105434700001-0101-30000A-2025-02,CREDIT_CARD,7166011146456,2025-02-10 01:03:50.000000,st,te,"12822 Crow Valley Ln, Houston, TX 77099, USA",3we,77099,Houston,Texas,+821093893610,test1@any.pink,,64.9500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":60.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":60.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105434700001-0101-30000A-02-1ZIPWqITCZe""}]",**** **** **** 0005,AMERICAN_EXPRESS,,USD,,4.9500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":3.75},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.6},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.6}]"
1asBHrlZExQ,0105434300028-0101-30000A-02,0105434300028-0101-30000A-2025-02,CREDIT_CARD,7166011343064,2025-02-10 01:04:03.000000,PHAMPHAMPHAMPHAM,CHAMANH,a,v,77099,Houston,Texas,12345678912,anh.pham11@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfGxw5tPJ7""}]",**** **** **** 4242,VISA,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
1asBHs78kqk,0105433700007-0101-30000A-02,0105433700007-0101-30000A-2025-02,CREDIT_CARD,7166011474136,2025-02-10 01:04:08.000000,zz,zz,12822 Crow Valley Ln Houston tx77099 usa,12822 Crow Valley Ln Houston tx77099 usa,77099,Houston,Texas,12345678111,11131@any.pink,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Z1oNI3eLsi""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1asBHtBHIAS,0105432500110-0101-30000A-03,0105432500110-0101-30000A-2025-02,CREDIT_CARD,7166011769048,2025-02-10 01:04:20.000000,Vu,Nhung,a1,a2,77021,Houston,Texas,+12024561414,nhungvu591998@gmail.com,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oTfzLiB-03""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1asBHttH7Ks,0105431900076-0201-30000A-03,0105431900076-0201-30000A-2025-02,CREDIT_CARD,7166011932888,2025-02-10 01:04:29.000000,Nguyen,Tung,a,a,77069,Houston,Texas,+84362677240,tung.nguyen16@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qgsCkDc-03""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
