id,contract_id,payment_method,transaction_id,monthly_total_price,monthly_discount_price,subscription_payment_day,last_name,first_name,address1,address2,zipcode,city,state,phone,email,card_number,card_type,item_monthly_price,monthly_tax,currency
1aVsVnx6FCn,0105502800014-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Heaney,Genaro,076 Maryanna Field,Apt. 948,78613,Austin,TX,+16602674395,tierra.okeefe@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aVsVwBISDV,0105502800015-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Windler,Thaddeus,56704 Amelia Harbor,Suite 653,78705,Austin,TX,+15594045122,kathrin.wisoky@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aVsW6v6NNv,0105502800016-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,10,Conn,Irish,5189 Ziemann Dam,Apt. 439,78701,Austin,TX,+12838656735,jasmine.howe@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aVsWD79eOy,0105502800017-0101-7XXXXXA,CREDIT_CARD,,27.00,0.00,10,Block,Jose,255 Ullrich Crossing,Apt. 709,78717,Austin,TX,+12906409872,sherwood.donnelly@example.com,3333-33**-****-****,VISA,27.00,0.00,USD
1aVsWSKE7gR,0105502800018-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Gutmann,Leora,87305 Nolan Skyway,Apt. 639,78701,Austin,TX,+13920067333,santo.mante@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aVsWYXIlTL,0105502800019-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Baumbach,Alfonzo,40881 Sandy Crest,Suite 992,78664,Austin,TX,+15296422306,johnathon.wyman@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aVsWmDqp0y,0105502800020-0101-3XXXXXA,CREDIT_CARD,,60.00,0.00,20,McDermott,Odis,4262 Rice Lodge,Suite 910,78641,Austin,TX,+17034831375,zachariah.bergnaum@example.com,3333-33**-****-****,VISA,60.00,0.00,USD
1aVsWxwOuWx,0105502800021-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Frami,Alexis,95832 Parisian Row,Suite 966,78717,Austin,TX,+17323936440,dorthea.davis@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXMJQlAgh,0105502900001-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Larson,Virgil,394 Grimes Mountain,Apt. 769,75210,Dallas,TX,+10214559858,chasidy.damore@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aXXMkMYJK4,0105502900002-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,VonRueden,Gene,731 Jast Underpass,Apt. 222,75209,Dallas,TX,+11669289587,sebastian.hills@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXMz0i8IT,0105502900003-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Predovic,Jeffery,044 Ellan Park,Suite 387,75203,Dallas,TX,+14191230811,jewel.reichert@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXNERkUGA,0105502900004-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Schowalter,Eli,361 Janeen Plain,Suite 962,75001,Dallas,TX,+11528004314,kirstin.gleason@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXNOXe06b,0105502900005-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Denesik,Marica,602 Lou Drive,Apt. 615,75233,Dallas,TX,+13555759461,breann.kirlin@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aXXNaNEWIG,0105502900006-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,10,Padberg,Gregg,115 Mann Mountain,Suite 765,75032,Dallas,TX,+11528722161,abdul.bahringer@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aXXNjsVmbq,0105502900007-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,10,Bogan,Della,5647 Jama Lane,Apt. 829,75061,Dallas,TX,+13816402357,floyd.mills@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aXXNvXCVoR,0105502900008-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,McGlynn,Norberto,3363 Mayer Mission,Suite 132,75050,Dallas,TX,+13242367197,yung.osinski@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aXXO25OUzS,0105502900009-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,10,Pfannerstill,Juliann,879 Boyer Pine,Suite 371,75126,Dallas,TX,+15914122633,ilona.bins@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aXXOA61U9E,0105502900010-0101-5XXXXXA,CREDIT_CARD,,48.00,0.00,10,Jast,Karin,1696 Casper Plain,Suite 964,75001,Dallas,TX,+15853682191,enrique.towne@example.com,3333-33**-****-****,VISA,48.00,0.00,USD
1aXXOsEMcfB,0105502900015-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,VonRueden,Sophia,28343 Hudson Lake,Apt. 248,78617,Austin,TX,+17443716121,fred.blanda@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aXXOKnO3A9,0105502900011-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Purdy,Glen,131 Jasmine Rapids,Suite 211,75238,Dallas,TX,+13082991349,terry.stokes@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aXXOUlKnMw,0105502900012-0101-5XXXXXA,CREDIT_CARD,,36.00,0.00,10,Nikolaus,Lucas,30994 Hagenes Light,Suite 335,75203,Dallas,TX,+10637325094,laureen.stanton@example.com,3333-33**-****-****,VISA,36.00,0.00,USD
1aXXOxZ3JTz,0105502900016-0101-7XXXXXA,CREDIT_CARD,,36.00,0.00,20,Hessel,Catherine,961 Suzi Pike,Apt. 775,78705,Austin,TX,+14128230364,darrick.blick@example.com,3333-33**-****-****,VISA,36.00,0.00,USD
1aXXPA3yDnt,0105502900018-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Kertzmann,Eleanor,3049 Robbi Brooks,Apt. 608,78703,Austin,TX,+18294425550,dennis.kozey@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXObguv2f,0105502900013-0101-3XXXXXA,CREDIT_CARD,,45.00,0.00,20,Breitenberg,Omar,884 Rolf Turnpike,Apt. 892,78702,Austin,TX,+16283473971,dorian.stroman@example.com,3333-33**-****-****,VISA,45.00,0.00,USD
1aXXOjLnpgm,0105502900014-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,10,Gleason,Kellee,533 Lurlene Mews,Suite 721,78652,Austin,TX,+17549278870,julius.hand@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aXXP3GHKuv,0105502900017-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Hahn,Robin,12516 Fay Causeway,Suite 154,78617,Austin,TX,+10826242678,cheryle.kunde@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXPFB9BiR,0105502900019-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,MacGyver,Bridgette,375 Daryl Wall,Apt. 649,78664,Austin,TX,+14155755230,aliza.shanahan@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aXXPO6waWc,0105502900020-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Stehr,Cassondra,00916 Fisher Camp,Suite 901,78702,Austin,TX,+12531362459,jamar.schumm@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXPdG6EZL,0105502900021-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Hammes,Carlo,547 Swaniawski Knolls,Apt. 771,78701,Austin,TX,+12209322620,roseanne.ebert@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aXXPk0tb8g,0105502900022-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,10,Boehm,Mae,3332 Lindgren Street,Apt. 419,78702,Austin,TX,+12347176346,shelton.mohr@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aXXPwyeaB5,0105502900023-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Legros,Mack,0443 Chu Trail,Apt. 895,78712,Austin,TX,+11297154717,vince.tremblay@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aXXQ3qXvAr,0105502900024-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Bergnaum,Wei,78323 Ward Ports,Apt. 238,78617,Austin,TX,+17229067452,leroy.waters@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCEP0NbFu,0105503000001-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Schuppe,Lynwood,89292 Cremin Light,Apt. 705,75210,Dallas,TX,+16342780458,sindy.hammes@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aZCF3y5916,0105503000002-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,20,Mohr,Greg,44118 Dominga Hills,Apt. 589,75210,Dallas,TX,+11678279848,ingrid.bednar@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aZCFZi286C,0105503000003-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Emmerich,Laurence,5850 Courtney Ferry,Apt. 769,75006,Dallas,TX,+11243584905,rosendo.vandervort@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aZCFpAFUU9,0105503000004-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,20,Durgan,Noe,558 Corwin Place,Apt. 310,75270,Dallas,TX,+13817792052,willian.mitchell@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aZCFzNoAqU,0105503000005-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,10,Sipes,Mindy,2223 Mueller Mills,Suite 540,75238,Dallas,TX,+14090108526,shanita.cruickshank@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aZCGAHRvP0,0105503000006-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Lehner,Lucien,711 Labadie Extension,Apt. 571,75210,Dallas,TX,+19368183615,terina.nikolaus@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCGKyoUfE,0105503000007-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Lesch,Pete,278 Manie Drive,Apt. 402,75007,Dallas,TX,+10071417640,van.luettgen@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCGTrUJ2L,0105503000008-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Hodkiewicz,Osvaldo,7258 Johns Creek,Apt. 127,75061,Dallas,TX,+16908267785,leilani.jacobi@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCGe5G8gT,0105503000009-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Hamill,Sid,500 Sherlene Union,Suite 381,75209,Dallas,TX,+10061570921,ivan.torphy@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCGndezBS,0105503000010-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Bednar,Ciara,9675 Noble Summit,Apt. 634,75007,Dallas,TX,+18437061080,maud.fahey@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCH2tWrpG,0105503000011-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Bauch,Bethany,7885 Hyatt Spurs,Apt. 449,75019,Dallas,TX,+12297274341,jasper.hauck@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aZCHMBc50i,0105503000012-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,McGlynn,Lorilee,366 Durgan Summit,Apt. 225,78641,Austin,TX,+10250024510,tanner.simonis@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCHVtwt3l,0105503000013-0101-5XXXXXA,CREDIT_CARD,,48.00,0.00,10,Dicki,Scottie,867 Robin Islands,Suite 370,78660,Austin,TX,+18200489563,olin.hand@example.com,3333-33**-****-****,VISA,48.00,0.00,USD
1aZCHdaozrz,0105503000014-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Kunze,Kemberly,26750 Harley Port,Apt. 260,78652,Austin,TX,+19688449825,donte.pagac@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCHpujzEQ,0105503000015-0101-5XXXXXA,CREDIT_CARD,,36.00,0.00,20,Hickle,Man,9483 Lyle Forest,Suite 489,78712,Austin,TX,+19266624392,nicky.hills@example.com,3333-33**-****-****,VISA,36.00,0.00,USD
1aZCHy7cLAM,0105503000016-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Windler,Lennie,06382 Francis Garden,Apt. 607,78701,Austin,TX,+16998933384,kim.batz@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aZCI7auPKB,0105503000017-0101-5XXXXXA,CREDIT_CARD,,36.00,0.00,20,Weimann,Zulma,35162 Deandre Trail,Suite 315,78703,Austin,TX,+11842415397,angel.little@example.com,3333-33**-****-****,VISA,36.00,0.00,USD
1aZCIGIVrdA,0105503000018-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Bosco,Malik,5595 Will Rapids,Apt. 237,78652,Austin,TX,+18065065897,amparo.bins@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aZCIdoAVXy,0105503000019-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Krajcik,Jamila,0207 Jast Island,Suite 757,78652,Austin,TX,+13833638092,carolyne.price@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aZCIuo2fk2,0105503000020-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,20,Kertzmann,Shanta,260 Schuster Village,Suite 370,78641,Austin,TX,+11971105270,arlen.denesik@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aZCJ7L1DjE,0105503000021-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Kassulke,Collen,0031 Geraldo Ramp,Suite 200,78652,Austin,TX,+13801403196,errol.price@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aZCJMML7WZ,0105503000022-0101-7XXXXXA,CREDIT_CARD,,27.00,0.00,20,Nitzsche,Donte,5394 Conroy Squares,Suite 159,78613,Austin,TX,+13666004027,julieta.gusikowski@example.com,3333-33**-****-****,VISA,27.00,0.00,USD
1aZCJbAX2qL,0105503000023-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Buckridge,Rigoberto,931 Ozzie Coves,Apt. 479,78702,Austin,TX,+16015480234,sal.baumbach@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aarBOde4v6,0105503100001-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Goldner,Kathi,16435 Isreal Station,Suite 425,75270,Dallas,TX,+13917625739,ramon.herman@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarBx2tVWf,0105503100002-0101-5XXXXXA,CREDIT_CARD,,36.00,0.00,10,McGlynn,Shasta,1581 O'Connell Overpass,Suite 179,75050,Dallas,TX,+16455810211,reinaldo.jaskolski@example.com,3333-33**-****-****,VISA,36.00,0.00,USD
1aarCCqwVq4,0105503100003-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Kessler,Hosea,0270 Wallace Throughway,Suite 927,75209,Dallas,TX,+18060421232,henrietta.sipes@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarCbcgJeD,0105503100005-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Bradtke,Jerrell,434 Kuvalis Squares,Apt. 636,75210,Dallas,TX,+16113760824,ahmed.roob@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarCksFjih,0105503100006-0101-7XXXXXA,CREDIT_CARD,,27.00,0.00,20,Ferry,Deidre,2394 Margrett Freeway,Suite 357,75233,Dallas,TX,+15137904143,julian.macgyver@example.com,3333-33**-****-****,VISA,27.00,0.00,USD
1aarCty4z4D,0105503100007-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Runolfsson,Lindsay,633 Mohamed Club,Suite 198,75203,Dallas,TX,+10187511680,maris.mcclure@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarD1nwN0p,0105503100008-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,20,Schmeler,Lidia,321 Cameron Stravenue,Apt. 119,75126,Dallas,TX,+15200810895,mona.zboncak@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aarDOW8MWT,0105503100010-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Grimes,Claude,0129 Ondricka Brooks,Apt. 389,75039,Dallas,TX,+13971007159,jada.williamson@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarDoVHYse,0105503100012-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Auer,Bennett,68143 Leif Plaza,Apt. 860,75006,Dallas,TX,+13826899009,emmett.cummerata@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aarEHHITfU,0105503100014-0101-5XXXXXA,CREDIT_CARD,,48.00,0.00,20,Osinski,Jennifer,2758 Shakira Unions,Suite 722,78613,Austin,TX,+15155376968,kurt.turcotte@example.com,3333-33**-****-****,VISA,48.00,0.00,USD
1aarEe4JfRu,0105503100016-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Roob,Andrea,6818 Mitchell Trail,Apt. 231,78653,Austin,TX,+17578585429,marcelino.kuhlman@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarF31JWeF,0105503100018-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Kuphal,Betty,8173 Jamie Unions,Suite 102,78653,Austin,TX,+10466844683,ozell.boyer@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aarD9cHwBm,0105503100009-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Kub,Rolf,4452 Doyle Turnpike,Apt. 466,75007,Dallas,TX,+11272750769,thelma.bechtelar@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarDeVj8Cg,0105503100011-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Hilpert,Bee,80664 Kelley Green,Suite 203,75032,Dallas,TX,+10151334385,anibal.ferry@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarDzSdYhc,0105503100013-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,10,Lowe,Martin,88563 Koepp Roads,Suite 287,78652,Austin,TX,+14268517374,cesar.vonrueden@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aarETfUvCY,0105503100015-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Keebler,Xavier,6221 Dell Forge,Apt. 196,78660,Austin,TX,+12317572086,melissa.muller@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarEs5TQ0W,0105503100017-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Mayer,Melva,8909 Emmerich Valley,Suite 502,78641,Austin,TX,+16043663662,leigh.tremblay@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarFEHP2CG,0105503100019-0101-3XXXXXA,CREDIT_CARD,,60.00,0.00,20,Ledner,Florence,2901 Lindsay Pines,Suite 341,78664,Austin,TX,+19201784787,leonarda.harvey@example.com,3333-33**-****-****,VISA,60.00,0.00,USD
1aarFPMW0c5,0105503100020-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Rogahn,Clayton,2664 Johnson Village,Apt. 835,78704,Austin,TX,+15211658426,cherrie.schulist@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarFb7RufQ,0105503100021-0101-3XXXXXA,CREDIT_CARD,,45.00,0.00,10,Langworth,Tanesha,561 Grady Rest,Apt. 571,78717,Austin,TX,+18277966239,bobette.stracke@example.com,3333-33**-****-****,VISA,45.00,0.00,USD
1aarFnPyO2l,0105503100022-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Hyatt,Vance,555 Lavelle Mills,Suite 106,78664,Austin,TX,+14323394297,providencia.west@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarG0I4Vpt,0105503100023-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Conn,Shenika,39902 Kunde Center,Apt. 848,78653,Austin,TX,+17435324260,magan.mann@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarGBhFC2P,0105503100024-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Bednar,Aline,3385 Elvia Trail,Apt. 483,78653,Austin,TX,+16154485532,man.weimann@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aarGM2el5Z,0105503100025-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Ernser,Simona,3223 Deshawn Crescent,Suite 826,77015,Houston,TX,+15025970886,yon.fisher@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarGW0yzZz,0105503100026-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Bernhard,Stanley,04654 Haag Vista,Suite 888,77012,Houston,TX,+14927609508,bret.ritchie@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarGglBXtG,0105503100027-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Waters,Chiquita,92591 Domenic Trail,Suite 915,77004,Houston,TX,+18640142005,caridad.anderson@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarGqMKTsz,0105503100028-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Bode,Chantal,5250 Dulce Canyon,Apt. 676,77008,Houston,TX,+12871001503,anastasia.zieme@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarH230Oyp,0105503100029-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,10,Moore,Clinton,76795 Stokes Cove,Suite 749,77003,Houston,TX,+16806085492,carl.emmerich@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aarH9tWsC4,0105503100030-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Rolfson,Judi,140 Hudson View,Apt. 390,77011,Houston,TX,+18294745818,lynnette.gusikowski@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1aarHHFCx9F,0105503100031-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,10,Streich,Lynetta,901 Weimann Skyway,Apt. 998,77002,Houston,TX,+15305188797,josphine.johnston@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aarHR63jLL,0105503100032-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,10,Stracke,Claretha,2422 Bess Ports,Suite 374,77007,Houston,TX,+18341180022,blake.shanahan@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1aarHZuBxs6,0105503100033-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Howell,Sook,2394 Schoen Forge,Apt. 568,77009,Houston,TX,+17261461740,claud.adams@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarHhjljxv,0105503100034-0101-3XXXXXA,CREDIT_CARD,,40.00,0.00,10,Balistreri,Ronald,95372 Wolff Ridge,Suite 588,77003,Houston,TX,+13187143349,shirley.dibbert@example.com,3333-33**-****-****,VISA,40.00,0.00,USD
1aarHrkMm29,0105503100035-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Bernhard,Daryl,05198 Schmidt Lakes,Apt. 921,77015,Houston,TX,+15948745004,george.nitzsche@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1aarI0fayZ7,0105503100036-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,20,Dibbert,Yanira,6628 Terrie Points,Apt. 555,77015,Houston,TX,+19375008713,malcom.harris@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1abHBHhz5DM,0105503100037-0101-3XXXXXA,CREDIT_CARD,7146281140440,40.00,0.00,10,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,TX,+821065577307,bluenight1020@hanmail.net,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1abHQroJTP5,0105503100038-0101-3XXXXXA,CREDIT_CARD,7146284220632,40.00,0.00,10,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,TX,+821065577307,bluenight1020@hanmail.net,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1abJnrhAfG0,0105503100039-0101-3XXXXXA,CREDIT_CARD,7146312532184,40.00,0.00,10,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,TX,+821065577307,bluenight1020@hanmail.net,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1abNjP1Ixfo,0105503100040-0101-3XXXXXA,CREDIT_CARD,7146355851480,40.00,0.00,10,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,TX,+821065577307,bluenight1020@hanmail.net,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1abVoCunPdG,0105503100041-0101-3XXXXXA,CREDIT_CARD,7146439737560,40.00,0.00,10,IL,SUN,12822 Crow Valley Lane,coway 15f a05,77099,Houston,TX,+821065577307,bluenight1020@hanmail.net,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1abYAXEQj6w,0105503100042-0101-3XXXXXA,CREDIT_CARD,7146463461592,40.00,0.00,10,SaeYoung,Hwang,Austin,test_hsy,78613,Austin,TX,12345678111,hwang.sy@gsneotek.com,•••• •••• •••• 4242,Visa,40.00,0.00,USD
1afpwloCtkb,0105503400001-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Langworth,Shavon,7436 Pfeffer Overpass,Apt. 135,75001,Dallas,TX,+10964313405,amiee.morissette@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1afpxE83ZKT,0105503400002-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Fadel,Hee,314 Zora Ports,Apt. 896,75050,Dallas,TX,+13908450536,august.ryan@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
1afpxQkvG81,0105503400003-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,10,Altenwerth,Richie,929 Layne Loop,Apt. 723,75039,Dallas,TX,+11601458916,jerry.greenholt@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1afpxbGiDWo,0105503400004-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,20,Schultz,Merle,9098 Zelma Isle,Suite 862,75032,Dallas,TX,+15176149745,ned.crooks@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1afpxl2OFas,0105503400005-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,10,Kuhlman,Karl,4168 Stanford Wells,Apt. 343,75210,Dallas,TX,+12693798419,tesha.weissnat@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1afpyu6LxRf,0105503400011-0101-7XXXXXA,CREDIT_CARD,,24.00,0.00,10,Cummerata,Latrisha,1779 Weissnat Crest,Suite 929,75001,Dallas,TX,+12771570340,patrick.bailey@example.com,3333-33**-****-****,VISA,24.00,0.00,USD
1afpy2IrYgM,0105503400006-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Conroy,Lashaunda,90618 Rex Motorway,Suite 907,75019,Dallas,TX,+14416376197,jessia.stokes@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1afpyH2IjYt,0105503400007-0101-5XXXXXA,CREDIT_CARD,,32.00,0.00,20,Abshire,Na,98058 Kihn Forks,Apt. 337,75032,Dallas,TX,+17363314341,wynell.monahan@example.com,3333-33**-****-****,VISA,32.00,0.00,USD
1afpyQGlha8,0105503400008-0101-7XXXXXA,CREDIT_CARD,,36.00,0.00,20,O'Connell,Liza,39633 Fay Bypass,Apt. 352,75006,Dallas,TX,+13707469791,alix.wisozk@example.com,3333-33**-****-****,VISA,36.00,0.00,USD
1afpyYwRuWe,0105503400009-0101-NXXXXXA,CREDIT_CARD,,72.00,0.00,10,Weissnat,Anita,576 Leffler Freeway,Apt. 364,75238,Dallas,TX,+16597637661,roxanna.fadel@example.com,3333-33**-****-****,VISA,72.00,0.00,USD
