id,order_id,payment_method,transaction_id,item_price,payment_time,last_name,first_name,address1,address2,zipcode,city,state,phone,email,remark,discount_price,registration_price,total_price,tax,card_number,card_type,installment_months,currency,prepaid_amount,payout_id,refund
1X8kBO2m26a,0105426800025,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kBU8rjVB,0105426800026,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kBa2Ethj,0105426800027,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kBgJOx3w,0105426800028,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kBnLgOwn,0105426800029,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kBtNSipe,0105426800030,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kBzjjYWp,0105426800031,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kC5l04bE,0105426800032,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCBjlbE6,0105426800033,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCJ7ZBQD,0105426800034,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCOM0h7W,0105426800035,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCUeak7r,0105426800036,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCanWQp6,0105426800037,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCgZnbmV,0105426800038,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCn97zSq,0105426800039,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCsWwGST,0105426800040,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kCyL9EY6,0105426800041,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kD4ZPszR,0105426800042,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kD9htoxO,0105426800043,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kDEuyjjz,0105426800044,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kDKOBOJw,0105426800045,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kDQ6NO0B,0105426800046,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kDVs5Mgn,0105426800047,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kDcL7AiC,0105426800048,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kDhuqbHR,0105426800049,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kDujdRVe,0105426800050,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kE6j6I9m,0105426800051,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kEKntQHf,0105426800052,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kEXTw6Rr,0105426800053,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kElfb0ZY,0105426800054,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kEyNW3p2,0105426800055,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kF9stRfp,0105426800056,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kFMQJL6X,0105426800057,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kFYwhelg,0105426800058,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kFlmHtaC,0105426800059,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kFxWi0HD,0105426800060,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kG9l6n2y,0105426800061,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kGNGTSwH,0105426800062,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kGa5XuPe,0105426800063,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kGmyvjVy,0105426800064,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kH0i9LoN,0105426800065,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kHDRsod9,0105426800066,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kHQYmZPT,0105426800067,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kHdkYvKW,0105426800068,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kHpuTWpR,0105426800069,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kI2Ll448,0105426800070,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kIF5NjEs,0105426800071,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8kISYobsX,0105426800072,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1X8tTmuuT09,0105426800073,CREDIT_CARD,gid://shopify/OrderTransaction/6789600477369,1350.00,2024-09-24 02:20:18.000,le,thuy,hn,th,77021,Houston,TX,+12125551234,thuy@gmail.com,,0.00,0.00,1350.00,0.00,•••• •••• •••• 4444,Mastercard,,USD,0.00,,
1X8yE49RHCD,0105426800075,CREDIT_CARD,gid://shopify/OrderTransaction/6789658214585,1350.00,2024-09-24 03:40:09.000,JohnSmith,ABCDJOHNEFGH,3434,4324,77002,Houston,TX,6025598989,quynhtest@gmail.com,,0.00,0.00,1350.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1X9BIZeefvc,0105426800077,CREDIT_CARD,gid://shopify/OrderTransaction/6789658214585,1350.00,2024-09-24 03:40:09.000,JohnSmith,ABCDJOHNEFGH,3434,4324,77002,Houston,TX,6025598989,quynhtest@gmail.com,,0.00,0.00,1350.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1X9IpsTl0jd,0105426800085,CREDIT_CARD,gid://shopify/OrderTransaction/6789866225849,6090.00,2024-09-24 08:28:26.000,Hoang,Tommy,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,tung.hoang2@ntq-solution.com.vn,,0.00,0.00,6090.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1X9SYirmwiz,0105426800089,CREDIT_CARD,gid://shopify/OrderTransaction/6789951062201,2700.00,2024-09-24 10:44:41.000,Hoang,Tommy,3333 raleigh st.,"Houston, TX 77021, USA",77021,Houston,TX,+84362677240,tung.hoang2@ntq-solution.com.vn,,0.00,0.00,2700.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XAP4HAYMZ8,0105426900001,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP4ayV5Hn,0105426900002,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP4mpcdvD,0105426900003,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP4xR59g4,0105426900004,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP56QnOqO,0105426900005,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP5E9ehIz,0105426900006,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP5MY0xCX,0105426900007,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP5WDnNBW,0105426900008,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP5eAVUdu,0105426900009,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP5lirdI7,0105426900010,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP5tO5fUd,0105426900011,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP61oNay0,0105426900012,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP6Ah3PKj,0105426900013,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP6IcLX8C,0105426900014,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP6QTD7hi,0105426900015,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP6Zleue1,0105426900016,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP6hUWD6c,0105426900017,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP6pCWiI7,0105426900018,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP6xmEvEp,0105426900019,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP767hfO0,0105426900020,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP7F597n6,0105426900021,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP7MHvkYP,0105426900022,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP7Tx9mbV,0105426900023,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP7bw8hHy,0105426900024,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP7iqWus2,0105426900025,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP7qOJrFv,0105426900026,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP7wnzsVs,0105426900027,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP83nx2JD,0105426900028,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP89ALJeW,0105426900029,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP8EuLp4j,0105426900030,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP8NI5MGQ,0105426900031,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP8UAewgr,0105426900032,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP8aYPIDz,0105426900033,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP8iWozgA,0105426900034,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP8pQ4ppE,0105426900035,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP8vRr0tH,0105426900036,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP91G7VGf,0105426900037,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP98DnrwK,0105426900038,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9EDhudy,0105426900039,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9LpPif7,0105426900040,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9S1BOY6,0105426900041,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9XDypiR,0105426900042,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9du44Md,0105426900043,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9lJuF6u,0105426900044,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9rJBZH3,0105426900045,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAP9wsPJsm,0105426900046,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAPA3Kro7a,0105426900047,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAPA8vVYNF,0105426900048,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAPAGAVRrT,0105426900049,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAfebFUWn3,0105426900053,CREDIT_CARD,gid://shopify/OrderTransaction/6791314899129,2030.00,2024-09-25 03:03:58.000,Thuy,Thu,3333 raleigh st,"Houston, TX 77021, USA",77069,Houston,TX,+84362677240,thuthuysugoi@gmail.com,,0.00,0.00,2030.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XAfem9d2e5,0105426900054,CREDIT_CARD,gid://shopify/OrderTransaction/6791365492921,1350.00,2024-09-25 04:12:02.000,Cucc,Cucc,Ha Dong,Ha Noi,77068,Houston,TX,6025598989,t2309275@partner.coway.com,,0.00,0.00,1350.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XAfexbJk8E,0105426900055,CREDIT_CARD,gid://shopify/OrderTransaction/6789990252729,4060.00,2024-09-24 11:40:18.000,testgiangnt,testgiangnt,test,"",77021,Houston,TX,+12312322334,t2301663@partner.coway.com,,0.00,0.00,4060.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XAffZE1H7q,0105426900057,CREDIT_CARD,gid://shopify/OrderTransaction/6791360250041,1350.00,2024-09-25 04:05:46.000,Cucc,Cucc,Ha Dong,Ha Noi,77068,Houston,TX,6025598989,t2309275@partner.coway.com,,0.00,0.00,1350.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XAffjHs3de,0105426900058,CREDIT_CARD,gid://shopify/OrderTransaction/6791316537529,2700.00,2024-09-25 03:06:42.000,le,thuy,thuy,"",77021,Houston,TX,+12125551234,thuy.le2@ntq-solution.com.vn,,0.00,0.00,2700.00,0.00,•••• •••• •••• 4444,Mastercard,,USD,0.00,,
1XArz9wun5p,0105426900069,CREDIT_CARD,gid://shopify/OrderTransaction/6791501512889,4050.00,2024-09-25 07:08:05.000,Nhung,Hong,Ha Noi,Viet Nam,77069,Houston,TX,6022453256,nhungvu591998@gmail.com,,0.00,0.00,4050.00,0.00,•••• •••• •••• 5904,Diners Club,,USD,0.00,,
1XAvaKhVhFj,0105426900071,CREDIT_CARD,gid://shopify/OrderTransaction/6791550861497,1350.00,2024-09-25 07:58:36.000,Nguyen,Hanh,Testarossa Winery,"",77021,Houston,TX,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,0.00,0.00,1350.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XAxz4YVUEh,0105426900072,CREDIT_CARD,gid://shopify/OrderTransaction/6791889682617,2030.00,2024-09-25 08:32:10.000,Nguyen,Hanh,Testarossa Winery,"",77021,Houston,TX,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,0.00,0.00,2030.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XAypQvgYT0,0105426900073,CREDIT_CARD,gid://shopify/OrderTransaction/6792023310521,4250.00,2024-09-25 08:43:48.000,Nguyen,Hanh,Testarossa Winery,"",77021,Houston,TX,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,0.00,0.00,4250.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XDiqg3lw2v,0105427100001,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XAzLB7i4ub,0105426900074,CREDIT_CARD,gid://shopify/OrderTransaction/6792105132217,2030.00,2024-09-25 08:51:05.000,Nguyen,Hanh,Testarossa Winery,"",77021,Houston,TX,+16029876543,hanh.nguyen17+2@ntq-solution.com.vn,,0.00,0.00,2030.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XB07VL7F1i,0105426900076,CREDIT_CARD,gid://shopify/OrderTransaction/6792239743161,1350.00,2024-09-25 09:01:59.000,Test,Giang,test,"",77069,Houston,TX,9519256100,giangthy93@gmail.com,,0.00,0.00,1350.00,0.00,•••• •••• •••• 1117,Discover,,USD,0.00,,
1XB5tblaiHN,0105426900082,CREDIT_CARD,gid://shopify/OrderTransaction/6792615952569,2030.00,2024-09-25 10:22:53.000,Nguyen,Anhdao,3333 raleigh st.,"",77069,Houston,TX,+12024561414,dao.nguyen+1@ntq-solution.com.vn,,0.00,0.00,2030.00,0.00,•••• •••• •••• 4242,Visa,,USD,0.00,,
1XDiqzVILUQ,0105427100002,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XIhfBdrFMJ,0105427400002,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XKMnPBWKsc,0105427500061,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XKMnrpIslh,0105427500063,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XKMoAM3WCM,0105427500064,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XM1RqzUVVB,0105427600021,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XM1SI3udsA,0105427600024,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XM1ST2sKwD,0105427600025,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XM1SsFU8Ew,0105427600028,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XM1TskMKHN,0105427600035,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XNgIXAzarP,0105427700009,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XNgImm4xAe,0105427700011,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XPLI2ooXMS,0105427800034,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
1XPLIOnsJzx,0105427800035,CREDIT_CARD,string,0.00,2019-08-24 14:15:22.000,,,,,,,,,,,0.00,0.00,0.00,0.00,3333-33**-****,VISA,0,USD,0.00,,
