id,order_item_id,address1,address2,zipcode,city,state,serial_number,latitude,longitude,installation_time,create_time,update_time,technician_id,service_flow_id,warranty_start_time,warranty_end_time,branch_id,warehouse_id,water_type
1ZkJhwfwHzt,0105436500070-0101,154 Sporer Grove,Suite 861,78717,Austin,TX,,30.269118,-97.884265,,2024-12-30 08:45:54.552,2024-12-30 08:45:55.452,,1ZkJhw8jDm9,,,10fea14a0a949002,1SSlmkCG5OW,
1ZkKtHUSI5z,0105436500071-0101,3333 Raleigh Street,3333 Raleigh Street,77021,Houston,TX,,29.7020479,-95.3733134,,2024-12-30 09:02:27.681,2024-12-30 09:02:28.666,,1ZkKtH3UOjf,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZkReP55XA1,0105436500072-0101,3333 Raleigh Street,3333 Raleigh Street,77021,Houston,TX,,29.7020479,-95.3733134,,2024-12-30 10:37:03.536,2024-12-30 10:37:04.723,,1ZkReOaiSEv,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZldaTJyccS,0105436600001-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,29.7020479,-95.3733134,,2024-12-31 03:51:42.080,2024-12-31 03:51:43.950,,1ZldaSMeSQm,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZldwDWetMd,0105436600002-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,29.7020479,-95.3733134,,2024-12-31 03:56:36.530,2024-12-31 03:56:38.061,,1ZldwD3QCxn,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZlgYcx2IVc,0105436600003-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,29.7020479,-95.3733134,,2024-12-31 04:33:15.927,2024-12-31 04:33:16.912,,1ZlgYcQg1g4,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZlhLxajUfj,0105436600004-0101,123,"",77069,Houston,TX,,29.991318,-95.5249863,,2024-12-31 04:44:24.021,2024-12-31 04:44:25.723,,1ZlhLwkDhbd,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZlqKP6AB3C,0105436600008-0102,12822 Crow Valley Ln,abc,77099,Houston,TX,,29.6675638,-95.61247829999999,,2024-12-31 06:49:59.492,2024-12-31 06:50:00.701,,1ZlqKObVV01,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZYj3jyJkX7,0105435800053-0101,3333 raleigh st.,"Houston, TX 77021, USA",77021,Houston,TX,2010LEUB0110200216,29.7020479,-95.3733134,2024-12-31 07:43:30.938,2024-12-23 09:09:24.113,2024-12-31 07:03:31.579,10fea47cd7778004,1ZYj3j3pZdy,2024-12-31 07:43:30.938,2031-12-31 07:43:30.938,10fea0f2db2c2001,1SSlmkCG5OV,Sewer
1Zp94YQ27Ug,0105500200001-0101,1,2,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-02 06:35:06.613,2025-01-02 06:35:08.235,,1Zp94XZEjIW,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpE5mU28IM,0105500200002-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-02 07:45:21.320,2025-01-02 07:45:22.618,,1ZpE5lwp44e,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpG2c5Qatl,0105500200003-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,,,,2025-01-02 08:12:37.667,2025-01-02 08:12:39.049,,1ZpG2bXvvXz,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpGLg7xOQ2,0105500200004-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-02 08:16:55.843,2025-01-02 08:16:56.812,,1ZpGLfe9Vl6,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpGtIpRPZ9,0105500200005-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-02 08:24:31.190,2025-01-02 08:24:32.220,,1ZpGtIHwkDN,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpIUL1AnHY,0105500200006-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-02 08:46:52.348,2025-01-02 08:46:53.456,,1ZpIUKVwuyI,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpJt95hJjU,0105500200007-0101,a,v,77099,Houston,TX,,29.7600771,-95.37011079999999,,2025-01-02 09:06:27.919,2025-01-02 09:06:29.837,,1ZpJt8KIJ0Y,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpLOzvmFCW,0105500200008-0101,3333 raleigh st.,"Houston, TX 77021",77021,Houston,TX,,,,,2025-01-02 09:27:38.886,2025-01-02 09:27:40.044,,1ZpLOzOqm6s,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZpOZ24nfok,0105500200009-0101,a1,a2,77002,Houston,TX,,29.752554,-95.37040089999999,,2025-01-02 10:11:53.634,2025-01-02 10:11:56.452,,1ZpOZ1ZICNQ,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zqf5rjY8d5,0105500300001-0101,91028 Garfield Spurs,Suite 752,75210,Dallas,TX,,32.832885,-96.739643,,2025-01-03 04:30:48.503,2025-01-03 04:30:50.768,,1Zqf5qkEmWz,,,10fea1d28b3fa002,1SSlmkCG5OU,
1Zqf8UohZQe,0105500300002-0101,072 Osvaldo Lakes,Suite 276,75210,Dallas,TX,,32.918775,-96.894043,,2025-01-03 04:31:24.120,2025-01-03 04:31:25.814,,1Zqf8U3a9pm,,,10fea1d28b3fa002,1SSlmkCG5OU,
1ZqfIZMTicX,0105500300003-0101,8693 Reichel Ramp,Suite 696,75210,Dallas,TX,,32.587669,-96.885607,,2025-01-03 04:33:40.534,2025-01-03 04:33:42.661,,1ZqfIYduhCD,,,10fea1d28b3fa002,1SSlmkCG5OU,
1Zqgl0JHdMB,0105500300004-0101,3861 Marilou Shore,Apt. 856,75203,Dallas,TX,20102FSX0111600266,32.958209,-96.752777,2025-01-07 00:36:37.735,2025-01-03 04:54:05.222,2025-01-06 23:56:38.367,10fea3499d98a003,1Zqgkzeyasp,2025-01-07 00:36:37.735,2030-01-07 00:36:37.735,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1Zqgngw4Zdk,0105500300006-0101,505 Mendy Summit,Suite 708,75126,Dallas,TX,,32.87127,-96.780997,,2025-01-03 04:54:41.617,2025-01-03 04:54:42.717,,1ZqgngCwLxI,,,10fea1d28b3fa002,1SSlmkCG5OU,
1ZqgmPaw8Hy,0105500300005-0101,14793 Sharri Estates,Apt. 529,75270,Dallas,TX,20102FSP0111800258,32.96951,-96.631786,2025-01-07 00:36:28.537,2025-01-03 04:54:24.286,2025-01-06 23:56:28.916,10fea3f1b6cee003,1ZqgmP7z31C,2025-01-07 00:36:28.537,2028-01-07 00:36:28.537,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1Zqgp7yBrGn,0105500300007-0101,7162 Swift Green,Suite 721,75238,Dallas,TX,20102FR30111800267,32.720164,-96.858447,2025-01-07 00:36:19.067,2025-01-03 04:55:01.063,2025-01-06 23:56:19.699,11491de7f6080002,1Zqgp7GC26R,2025-01-07 00:36:19.067,2032-01-07 00:36:19.067,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1ZqgqTkwnfL,0105500300008-0101,2786 Bruen Street,Suite 798,75233,Dallas,TX,20102FOR0111700221,32.74082,-96.77166,2025-01-07 00:36:09.919,2025-01-03 04:55:19.367,2025-01-06 23:56:10.578,120e83a3c076d003,1ZqgqT26B6x,2025-01-07 00:36:09.919,2025-01-07 00:36:09.919,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1Zqgviz1tWS,0105500300012-0101,390 Prohaska Wells,Apt. 852,75050,Dallas,TX,20102FR50111800293,32.981326,-96.737665,2025-01-07 00:35:44.173,2025-01-03 04:56:30.401,2025-01-06 23:55:44.975,10fea3f1b6cee003,1ZqgviGSs68,2025-01-07 00:35:44.173,2032-01-07 00:35:44.173,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1ZqguU1Qqgn,0105500300011-0101,549 Hamill Pine,Apt. 791,75126,Dallas,TX,20102FTO0111800284,32.580753,-96.707502,2025-01-07 00:35:53.071,2025-01-03 04:56:13.592,2025-01-06 23:55:53.730,120e83a3c076d003,1ZqguTXcy1p,2025-01-07 00:35:53.071,2028-01-07 00:35:53.071,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1a7XwKKgjIN,0105501300042-0102,1,2,77021,Houston,TX,,,,,2025-01-13 08:39:59.740,2025-01-13 08:40:01.226,,1a7XwJieTrT,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsEfjmjc9E,0105500400002-0101,test ad1,test 2,77069,Houston,TX,20102FR50112400294,29.7386273,-95.3293063,2025-01-08 07:41:27.405,2025-01-04 03:16:17.276,2025-01-08 07:01:28.122,11491e84d9603003,1ZsEfiaeJCC,2025-01-08 07:41:27.405,2025-01-08 07:41:27.405,10fea0f2db2c2001,1SSlmkCG5OV,Sewer
1a97ipoDaIe,0105501400051-0101,trest,test,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-14 07:28:19.620,2025-01-14 07:28:20.258,,1a97ipZSRWx,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zqgx2lk8sE,0105500300013-0101,7257 Abshire Pines,Apt. 587,75006,Dallas,TX,20102FR30111800265,32.544182,-96.705823,2025-01-07 00:35:34.744,2025-01-03 04:56:48.266,2025-01-06 23:55:35.444,11491de7f6080002,1Zqgx1s6lNE,2025-01-07 00:35:34.744,2025-01-07 00:35:34.744,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1Zqgzf9QwMe,0105500300015-0101,11306 Courtney Pass,Suite 593,75007,Dallas,TX,,32.910527,-96.718651,,2025-01-03 04:57:23.733,2025-01-03 04:57:24.444,,1ZqgzeglSDw,,,10fea1d28b3fa002,1SSlmkCG5OU,
1Zqh0zsgYiv,0105500300016-0101,58084 Yi Brook,Apt. 693,78704,Austin,TX,,30.181626,-97.847643,,2025-01-03 04:57:41.803,2025-01-03 04:57:42.955,,1Zqh0z2jxuv,,,10fea14a0a949002,1SSlmkCG5OW,
1Zqh2O8TJa2,0105500300017-0101,242 Sergio Flat,Suite 662,78660,Austin,TX,,30.119248,-97.686386,,2025-01-03 04:58:00.643,2025-01-03 04:58:01.262,,1Zqh2NbpRcQ,,,10fea14a0a949002,1SSlmkCG5OW,
1Zqh3iGl4KZ,0105500300018-0101,3010 Sherita Route,Apt. 286,78653,Austin,TX,,30.240962,-97.910902,,2025-01-03 04:58:18.583,2025-01-03 04:58:19.407,,1Zqh3haSpwl,,,10fea14a0a949002,1SSlmkCG5OW,
1Zqh5114Ni4,0105500300019-0101,974 Young Prairie,Apt. 822,78717,Austin,TX,,30.182469,-97.828934,,2025-01-03 04:58:36.220,2025-01-03 04:58:37.021,,1Zqh50HwA1c,,,10fea14a0a949002,1SSlmkCG5OW,
1Zqh6PAvZ3P,0105500300020-0101,1876 Nancie Track,Apt. 401,78664,Austin,TX,,30.2572,-97.73053,,2025-01-03 04:58:55.039,2025-01-03 04:58:55.994,,1Zqh6OW3KJv,,,10fea14a0a949002,1SSlmkCG5OW,
1Zqh7s2GmVk,0105500300021-0101,26516 Aufderhar Brooks,Suite 165,78652,Austin,TX,,30.123401,-97.852726,,2025-01-03 04:59:14.886,2025-01-03 04:59:15.833,,1Zqh7rJhl5Q,,,10fea14a0a949002,1SSlmkCG5OW,
1Zqh9GaTRT9,0105500300022-0101,094 Nicolasa Mission,Apt. 953,78702,Austin,TX,,30.159192,-97.884964,,2025-01-03 04:59:33.790,2025-01-03 04:59:34.688,,1Zqh9FttbxH,,,10fea14a0a949002,1SSlmkCG5OW,
1ZqhAZif4qL,0105500300023-0101,05011 Rodriguez Row,Apt. 141,78664,Austin,TX,,30.484666,-97.663482,,2025-01-03 04:59:51.511,2025-01-03 04:59:52.461,,1ZqhAZ5UQtF,,,10fea14a0a949002,1SSlmkCG5OW,
1ZqhBsIkpHq,0105500300024-0101,121 Darrel Harbor,Apt. 633,78660,Austin,TX,,30.184718,-97.609512,,2025-01-03 05:00:09.112,2025-01-03 05:00:09.965,,1ZqhBrYloDC,,,10fea14a0a949002,1SSlmkCG5OW,
1ZqhDB7K7QZ,0105500300025-0101,11473 Harvey Village,Suite 157,78702,Austin,TX,,30.33127,-97.773196,,2025-01-03 05:00:26.764,2025-01-03 05:00:27.637,,1ZqhDALLuRH,,,10fea14a0a949002,1SSlmkCG5OW,
1ZqhEWYFx5q,0105500300026-0101,8080 Weissnat Way,Apt. 103,78641,Austin,TX,,30.381146,-97.991904,,2025-01-03 05:00:44.988,2025-01-03 05:00:46.102,,1ZqhEVpyWna,,,10fea14a0a949002,1SSlmkCG5OW,
1ZqhFq4DrdG,0105500300027-0101,704 Luke Valley,Apt. 686,78712,Austin,TX,,30.38525,-97.678142,,2025-01-03 05:01:02.793,2025-01-03 05:01:03.614,,1ZqhFpLeqCw,,,10fea14a0a949002,1SSlmkCG5OW,
1ZqqIMTTQC2,0105500300031-0101,"12082 Plumbrook Dr, Houston, TX 77099, USA",abc,77099,Houston,TX,,29.6696799,-95.5932801,,2025-01-03 07:07:33.522,2025-01-03 07:07:34.788,,1ZqqILkcndg,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZqgtGODTup,0105500300010-0101,4804 Sha Overpass,Suite 150,75001,Dallas,TX,20102FSW0111800110,32.825123,-96.840769,2025-01-03 07:28:28.000,2025-01-03 04:55:57.071,2025-01-03 07:28:35.645,11491d93a300d001,1ZqgtFxXBgZ,2025-01-03 07:28:28.000,2028-01-03 07:28:28.000,10fea1d28b3fa002,1SSlmkCG5OU,MUNICIPAL_WATER
1ZqvZv9zxgJ,0105500300041-0101,test address 1,test address 2,77069,Houston,TX,,,,,2025-01-03 08:21:29.408,2025-01-03 08:21:30.577,,1ZqvZuLBlOZ,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZqzDhNWXca,0105500300042-0101,3221,232322,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-03 09:12:26.954,2025-01-03 09:12:30.773,,1ZqzDgH7DGs,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zr4QiPUslx,0105500300043-0102,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-03 10:25:21.311,2025-01-03 10:25:23.877,,1Zr4QhwpOdE,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zr4QuiUeRQ,0105500300043-0202,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-03 10:25:23.995,2025-01-03 10:25:24.523,,1Zr4QuQbvF9,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zr4QxZtwlt,0105500300043-0302,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-03 10:25:24.620,2025-01-03 10:25:25.107,,1Zr4QxLi0GS,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zr4R0IVg4S,0105500300043-0402,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-03 10:25:25.214,2025-01-03 10:25:25.703,,1Zr4R03BL2l,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zr4R30Gbyv,0105500300043-0502,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-03 10:25:25.805,2025-01-03 10:25:26.254,,1Zr4R2lDs5I,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zr4R5UOneO,0105500300043-0602,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-03 10:25:26.348,2025-01-03 10:25:26.960,,1Zr4R5HLFfD,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsBJPVV9NF,0105500400001-0102,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-04 02:29:16.052,2025-01-04 02:29:17.825,,1ZsBJOy0U1Q,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsBJY6ZpgS,0105500400001-0202,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-04 02:29:17.927,2025-01-04 02:29:18.367,,1ZsBJXtWHhH,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsBJafongn,0105500400001-0302,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-04 02:29:18.488,2025-01-04 02:29:18.952,,1ZsBJaPdfGu,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsBJdJ29W8,0105500400001-0402,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-04 02:29:19.063,2025-01-04 02:29:19.470,,1ZsBJd5h0Ot,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsBJfcNaF3,0105500400001-0502,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-04 02:29:19.568,2025-01-04 02:29:19.989,,1ZsBJfOkpzk,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsBJi0Gb36,0105500400001-0602,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-04 02:29:20.089,2025-01-04 02:29:20.527,,1ZsBJhnUeBz,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsSigUl1cM,0105500400004-0101,test address 1,test address 2,77068,Houston,TX,,30.0041567,-95.4935119,,2025-01-04 06:32:51.828,2025-01-04 06:32:53.306,,1ZsSifeFEYG,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zsc0doKQop,0105500400005-0101,Houston Premium Outlets,"",77021,Houston,TX,,29.9967906,-95.7567342,,2025-01-04 08:42:51.576,2025-01-04 08:42:53.247,,1Zsc0cvpRqH,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZsczXuJnPZ,0105500400006-0101,ad1,ad2,77021,Houston,TX,,29.7386273,-95.3293063,,2025-01-04 08:56:36.354,2025-01-04 08:56:37.298,,1ZsczXMXWvh,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zse4g3WRf8,0105500400007-0101,eee,sfgdfg,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-04 09:11:45.463,2025-01-04 09:11:46.673,,1Zse4fVAyv8,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zse4mG8uvp,0105500400007-0201,eee,sfgdfg,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-04 09:11:46.817,2025-01-04 09:11:47.724,,1Zse4lo2d3F,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zse4r7sWDk,0105500400007-0301,eee,sfgdfg,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-04 09:11:47.882,2025-01-04 09:11:49.007,,1Zse4qfmELA,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZqgyLnwBCj,0105500300014-0101,25572 McClure Meadow,Suite 103,75019,Dallas,TX,20102FTM0111800265,32.914421,-96.749054,2025-01-07 00:35:26.000,2025-01-03 04:57:05.966,2025-01-06 23:55:26.628,10fea3499d98a003,1ZqgyL8UkD7,2025-01-07 00:35:26.000,2030-01-07 00:35:26.000,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1ZvRaFYg2o9,0105500600001-0102,"12822 Crow Valley Ln, Houston, TX 77099, USA",abc,77099,Houston,TX,,29.6675638,-95.61247829999999,,2025-01-06 01:39:47.004,2025-01-06 01:39:48.251,,1ZvRaFAGXRn,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvXXidsTrD,0105500600004-0602,gfdgdf,gfdgfd,77021,Houston,TX,2010L5L10110100229,29.6982259,-95.3573194,2025-01-08 06:29:44.000,2025-01-06 03:03:10.436,2025-01-08 06:29:47.173,11491e84d9603003,1ZvXXiSWWeQ,2025-01-08 06:29:44.000,2028-01-08 06:29:44.000,10fea0f2db2c2001,1SSlmkCG5OV,MUNICIPAL_WATER
1ZvWXxjjKAc,0105500600003-0101,test ad1,test ad2,77068,Houston,TX,,29.7386273,-95.3293063,,2025-01-06 02:49:14.115,2025-01-06 02:49:15.539,,1ZvWXwwcifI,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvXXUubSdB,0105500600004-0102,gfdgdf,gfdgfd,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-06 03:03:07.438,2025-01-06 03:03:08.321,,1ZvXXUfH7bU,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvXXZQCLmJ,0105500600004-0202,gfdgdf,gfdgfd,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-06 03:03:08.423,2025-01-06 03:03:08.867,,1ZvXXZBio8o,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvXXbpmxLx,0105500600004-0302,gfdgdf,gfdgfd,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-06 03:03:08.950,2025-01-06 03:03:09.370,,1ZvXXbdaCky,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvXXe9PzCJ,0105500600004-0402,gfdgdf,gfdgfd,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-06 03:03:09.456,2025-01-06 03:03:09.858,,1ZvXXdxDEbK,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvXXgLfRf3,0105500600004-0502,gfdgdf,gfdgfd,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-06 03:03:09.936,2025-01-06 03:03:10.356,,1ZvXXg9kIC8,,,10fea0f2db2c2001,1SSlmkCG5OV,
1a7YFLg1ntH,0105501300043-0102,1,2,77021,Houston,TX,,29.69822589999999,-95.3573194,,2025-01-13 08:44:17.331,2025-01-13 08:44:17.904,,1a7YFLUOFYN,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvdNRTj6FB,0105500600005-0101,765 Schamberger View,Apt. 737,77011,Houston,TX,,29.525904,-95.318972,,2025-01-06 04:24:48.990,2025-01-06 04:24:51.630,,1ZvdNQljH4y,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZveRnhBYMr,0105500600006-0102,1,2,77002,Houston,TX,,29.7667441,-95.3583087,,2025-01-06 04:39:47.615,2025-01-06 04:39:48.373,,1ZveRnQ9cYm,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZveRryaV0t,0105500600006-0202,1,2,77002,Houston,TX,,29.7667441,-95.3583087,,2025-01-06 04:39:48.550,2025-01-06 04:39:48.892,,1ZveRrlFLte,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvgjUI5mGN,0105500600007-0101,48447 Annika Mills,Suite 630,77004,Houston,TX,,29.569357,-95.183642,,2025-01-06 05:11:46.390,2025-01-06 05:11:49.449,,1ZvgjTawkUM,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvkCfZZYj8,0105500600008-0101,"12082 Plumbrook Dr, Houston, TX 77099, USA",abc,77099,Houston,TX,,29.6696799,-95.5932801,,2025-01-06 06:00:20.421,2025-01-06 06:00:22.271,,1ZvkCeVR1Pw,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvkCp9fzzX,0105500600008-0201,"12082 Plumbrook Dr, Houston, TX 77099, USA",abc,77099,Houston,TX,,29.6696799,-95.5932801,,2025-01-06 06:00:22.512,2025-01-06 06:00:23.887,,1ZvkCoMHnM9,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvkCwCF44E,0105500600008-0301,"12082 Plumbrook Dr, Houston, TX 77099, USA",abc,77099,Houston,TX,,29.6696799,-95.5932801,,2025-01-06 06:00:24.051,2025-01-06 06:00:25.332,,1ZvkCvh1Bkw,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvoxyuEvap,0105500600009-0102,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-06 07:06:59.601,2025-01-06 07:07:00.515,,1ZvoxyaN0U6,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zvoy3ZlmHv,0105500600009-0202,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-06 07:07:00.619,2025-01-06 07:07:01.094,,1Zvoy3LZpmU,,,10fea0f2db2c2001,1SSlmkCG5OV,
1Zvoy6HWiBP,0105500600009-0302,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,TX,,29.7020479,-95.3733134,,2025-01-06 07:07:01.210,2025-01-06 07:07:01.600,,1Zvoy61LZlW,,,10fea0f2db2c2001,1SSlmkCG5OV,
1ZvurO8z14d,0105500600010-0101,4128 Strosin Landing,Suite 749,75238,Dallas,TX,20102FR10111600258,32.754187,-96.63027,2025-01-17 10:48:06.815,2025-01-06 08:29:28.034,2025-01-17 10:08:07.140,tech0103,1ZvurNEDF3W,2025-01-17 10:48:06.815,2032-01-17 10:48:06.815,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1ZvusEyMPGS,0105500600012-0101,83580 Roderick Expressway,Suite 356,75210,Dallas,TX,,32.538271,-96.729537,,2025-01-06 08:29:39.566,2025-01-06 08:29:40.278,,1ZvusETQ85E,,,10fea1d28b3fa002,1SSlmkCG5OU,
1ZvusUXSYj1,0105500600013-0101,39744 Mark Spring,Suite 603,75126,Dallas,TX,,32.710947,-96.787694,,2025-01-06 08:29:42.965,2025-01-06 08:29:43.732,,1ZvusTtR7Nj,,,10fea1d28b3fa002,1SSlmkCG5OU,
1Zvurp8G4dz,0105500600011-0101,0506 Shawnee Dale,Suite 526,75006,Dallas,TX,20102FSP0111800257,32.927792,-96.740291,2025-01-17 10:47:58.858,2025-01-06 08:29:33.924,2025-01-17 10:07:59.246,tech0101,1ZvuroEuIHD,2025-01-17 10:47:58.858,2032-01-17 10:47:58.858,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1ZvusyFfEvs,0105500600014-0101,973 Marvin Hills,Suite 477,75050,Dallas,TX,20102FTN0111800207,32.800172,-96.690849,2025-01-17 10:47:45.362,2025-01-06 08:29:49.455,2025-01-17 10:07:45.740,tech0103,1ZvusxTyd4m,2025-01-17 10:47:45.362,2025-01-17 10:47:45.362,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1Zvutjms2m1,0105500600016-0101,029 Jerrell Motorway,Suite 546,75233,Dallas,TX,,32.98704,-96.642405,,2025-01-06 08:29:59.838,2025-01-06 08:30:00.737,,1Zvutj3SDxV,,,10fea1d28b3fa002,1SSlmkCG5OU,
1ZvuuLJKPAn,0105500600018-0101,9604 Kuhic Villages,Apt. 556,75007,Dallas,TX,,32.699708,-96.817121,,2025-01-06 08:30:08.036,2025-01-06 08:30:08.864,,1ZvuuKZLO69,,,10fea1d28b3fa002,1SSlmkCG5OU,
1ZvutxYPqw4,0105500600017-0101,13739 Nickolas Ford,Apt. 608,75039,Dallas,TX,20102FTM0111800264,32.919069,-96.784516,2025-01-17 10:47:23.668,2025-01-06 08:30:02.845,2025-01-17 10:07:24.259,tech0103,1ZvutwzDans,2025-01-17 10:47:23.668,2028-01-17 10:47:23.668,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
1ZvuuZ7St9Y,0105500600019-0101,234 Schroeder Dale,Suite 903,75210,Dallas,TX,20102FR10111600257,32.977674,-96.717661,2025-01-17 10:47:15.599,2025-01-06 08:30:11.050,2025-01-17 10:07:15.951,jihun5000,1ZvuuYUrRSZ,2025-01-17 10:47:15.599,2030-01-17 10:47:15.599,10fea1d28b3fa002,1SSlmkCG5OU,Sewer
